0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.370821,0.000000,0.629179,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.027896,0.972104,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.907327,0.092673,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.999996,0.000004,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.805191,0.194809,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000010,0.999990,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.324165,0.675835,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.999958,0.000042,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000087,0.999913,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000734,0.999266,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,1.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
1.000000,0.000000,0.000000,
1.000000,0.000000,0.000000,
0.000000,0.000000,1.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
0.000000,1.000000,0.000000,
